article_url,article_title,article_summary,publish_date,article_authors,timestamp,Category,checked
https://www.cnn.com/2025/12/28/travel/video/mount-etna-eruption-skier-italy-digvid,Skier rides down Mt. Etna as it erupts,Travel expert gives tips for the best deals and destinations in 2026 2:10 Now playing • Source: CNN,2025-12-28 00:00:00,['Zane Heinlein'],1766949968.9610517,Other,True
https://www.cnn.com/2025/12/28/politics/video/times-kid-of-the-year-using-ai-to-help-seniors,How TIME’s Kid of the Year is using AI to help seniors,"CNN values your feedback 2.
Did you encounter any technical issues?
Your effort and contribution in providing this feedback is much appreciated.",2025-12-28 00:00:00,['Jake Tapper'],1766949974.5937784,Other,True
https://www.cnn.com/2025/12/28/politics/video/ai-impact-on-kids-will-make-a-preexisting-problem-much-worse,"Author on AI’s impact on kids: ‘It’s likely to make a preexisting problem much, much worse’","CNN values your feedback 1.
How relevant is this ad to you?",2025-12-28 00:00:00,['Jake Tapper'],1766949978.267638,Other,True
https://www.cnn.com/2025/12/28/middleeast/harsh-winter-weather-flooding-despair-gaza-intl,A weekend of harsh winter weather brings more death and despair to people in Gaza,"Fierce rain and bitter cold continued to batter Gaza this weekend, as the number of Palestinians killed by the harsh winter weather continues to rise.
Sunday saw two people killed, including a seven-year-old child, when a wall collapsed due to the cold weather, according to Gaza’s civil defense.
At least 49 buildings have collapsed due to the weather since the onset of Winter, the GMO added.
In Khan Younis, people woke up to pools of water in their tents after a night of heavy rainfall, according to a spokesperson for the Civil Defense in the Rafah Governorate.
Harsh winter weather is compounding more than two years of suffering.",2025-12-28 00:00:00,"['Mohammed al-Sawalhi', 'Ibrahim Dahman', 'Caitlin Danaher']",1766949999.3099172,Other,True
https://www.cnn.com/2025/12/28/middleeast/syria-alawites-clashes-counter-demonstrators-intl,"Syria: 3 dead, dozens injured during clashes between Alawites and counterdemonstrators","Clashes broke out on Syria’s coast between protesters from the Alawite religious minority and counterdemonstrators on Sunday, killing at least three people and injuring dozens of others, health officials said.
Security forces tried to break up the two sides and fired into the air in an attempt to disperse them.
Later, state-run news agency SANA reported that a member of the security forces was killed by gunfire.
In March, an ambush carried out by Assad’s supporters against security forces triggered days of violence that left hundreds of people dead, most of them Alawites.
During the rein of the Assad dynasty, Alawites were overrepresented in government jobs and in the army and security forces.",2025-12-28 00:00:00,[],1766950001.953442,Other,True
https://www.cnn.com/2025/12/28/sport/tennis-battle-sexes-nick-kyrgios-aryna-sabalenka,Kyrgios beats Sabalenka in ‘Battle of the Sexes’ showdown,"The clash between four-times Grand Slam champion Sabalenka and former world number 13 Kyrgios was billed as entertainment but critics warned that it risked reducing women’s tennis to a sideshow and trivializing its progress toward equality.
“I don’t think many people would have put their hand up to be in this position, especially in my position,” Kyrgios said.
‘Great Opportunity’ “It was a really tough match,” Kyrgios added.
“I think I put on a great fight,” Sabalenka said.
“I made a lot of great shots, moved a lot to the net … great drop shots, Nick, great serving.",2025-12-28 00:00:00,[],1766950009.6548567,Other,True
https://www.cnn.com/2025/12/28/world/video/taiwan-earthquake-tremors-vrtc,7.0 magnitude earthquake strikes Taiwan,"Footage captured the moment a mother carried her child to safety after a 7.0 magnitude earthquake struck Taiwan.
The quake hit the northeastern coastal city of Yilan on Saturday and it was felt across Taiwan including the city of Taipei, the island’s weather administration said, with no immediate reports of major damage.
Iconic French actress Brigitte Bardot passed away on Sunday at the age of 91, according to a statement from her foundation.
Russia carried out attacks on Ukraine overnight, the day before Ukraine’s President Volodymyr Zelensky is set to meet President Donald Trump in Florida.
The aerial attack killed at least two people and injured 44 more, according to local authorities.",2025-12-28 00:00:00,['Jocelyn Contreras'],1766950012.225016,Other,True
https://www.cnn.com/2025/12/28/health/miscarriage-essay-wellness,My miscarriage was an isolating experience until I saw I didn’t have to go through it alone,"I was 18 weeks’ pregnant nearly four years ago when I learned of my miscarriage during a routine ultrasound.
The pregnancy loss community is a hellish club to join, but the most loving and supportive group I have ever been a part of.
I had tearful conversations with so many women about miscarriage and pregnancy loss and infertility that, while heartbreaking, filled me up and gave me the fuel to keep going.
Pregnancy loss is an isolating experience, but for better or worse, none of us have to go through it alone.
I’m sorry I didn’t get to be your mom.” So how can anyone deal with pregnancy loss?",2025-12-28 00:00:00,[],1766950015.0352576,Other,True
https://www.cnn.com/2025/12/28/politics/video/independent-senator-bernie-sanders-says-ai-is-the-most-consequential-technology,Sen. Bernie Sanders warns AI is ‘the most consequential technology in the history of humanity’,"CNN values your feedback 1.
How relevant is this ad to you?
Did you encounter any technical issues?",2025-12-28 00:00:00,['Jake Tapper'],1766950018.88688,Other,True
https://www.cnn.com/2025/12/28/entertainment/video/french-actress-brigitte-bardot-obit-vrtc,Actress Brigitte Bardot dies at 91,"Iconic French actress Brigitte Bardot passed away on Sunday at the age of 91, according to a statement from her foundation.
Bardot acted in films internationally, later retiring to become an advocate for animal rights.
Authorities say at least 15 people were killed and others injured after a passenger bus crashed off a highway in western Guatemala.
While the United States’ economy may appear strong on paper, many people say they’re struggling due to rising prices.
The aerial attack killed at least two people and injured 44 more, according to local authorities.",2025-12-28 00:00:00,['Zane Heinlein'],1766950021.4987338,Other,True
https://www.cnn.com/2025/12/28/travel/video/skier-mount-etna-eruption-italy-vrtc,Skier rides down Mt. Etna as it erupts,"Video shows a lone skier riding down Mount Etna in Italy while it erupted.
The volcano, one of the world's most active, saw days of activity before the eruption on Saturday.
Iconic French actress Brigitte Bardot passed away on Sunday at the age of 91, according to a statement from her foundation.
From Tokyo to Baghdad, videos capture how people all across the world are celebrating Christmas this year.
New York City’s MetroCard transformed one of the world’s busiest transit systems and is set to be phased out by December 31, 2025.",2025-12-28 00:00:00,['Zane Heinlein'],1766950024.1944664,Other,True
https://www.cnn.com/african-voices/nigerian-music-executives-canada-afrobeats-global-gateway,How Nigerian music executives are turning Canada into Afrobeats’ next global gateway,"With Africa’s sound driving global pop culture, Hi-Way 89 Entertainment is positioning Canada as a launchpad for the next generation of African and diaspora artists.
CNN’s Larry Madowo follows Nigerian music executives Ikenna Nwagboso and Camillo Doregos as they rethink artist development, collaboration, and global strategy in an evolving music industry.",2025-12-28 19:47:16.420000+00:00,['Lauren Lee'],1766952330.46029,Other,True
https://www.cnn.com/2025/12/28/business/avatar-fire-and-ash-box-office,‘Avatar: Fire and Ash’ ignites box office for second straight weekend,"Moviegoers flocked to theaters for Disney’s “Avatar: Fire and Ash” on the last weekend of the year, solidifying the sci-fi adventure film’s place as one of the biggest blockbusters of 2025.
2 at the box office with $20 million, a 35% jump from last weekend, according to Comscore.
This was the best Christmas week for the box office since 2020, according to Robbins.
The overall domestic box office has grossed $8.76 billion in earnings in 2025, according to Comscore data.
Box office numbers are still well behind 2019, when domestic earnings totaled more than $11 billion.",2025-12-28 00:00:00,['Auzinea Bacon'],1766952336.0191512,Other,True
https://www.cnn.com/2025/12/28/china/china-taiwan-military-drills-hnk-intl,China announces major military drills around Taiwan in ‘serious warning’ against any push for independence,"China’s military announced Monday it was mobilizing army, navy, air and rocket units around Taiwan in major military drills to test what it said was combat readiness and to send a “serious warning” against any push for Taiwanese independence.
Taiwan’s government condemned the drills, accusing China of “military intimidation.” China has significantly stepped up Taiwan encirclement drills since 2022, following then US House Speaker Nancy Pelosi’s visit to Taipei which marked a significant show of support for Taiwan and infuriated Beijing’s leadership.
The areas will be under sea and air space restrictions for 10 hours from 8:30 a.m. local time.
“This exercise serves as a serious warning to ‘Taiwan independence’ separatist forces and external interfering forces, and is a legitimate and necessary action to safeguard national sovereignty and maintain national unity,” Shi said.
China’s Communist Party claims self-ruled and democratic Taiwan as part of its sovereign territory, despite never having controlled it.",2025-12-28 00:00:00,"['Laura Sharman', 'Yong Xiong', 'Wayne Chang']",1766983403.4016428,Other,True
https://www.cnn.com/2025/12/28/world/video/families-in-gaza-facing-food-insecurity-and-harsh-winter-conditions,Families in Gaza facing food insecurity and harsh winter conditions,Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues Ad never loaded Ad prevented/slowed the page from loading Content moved around while ad loaded Ad was repetitive to ads I've seen previously Other issues,2025-12-28 00:00:00,['Jamille Whitlow'],1766983409.7397673,Other,True
https://www.cnn.com/2025/12/28/world/video/trump-says-he-made-a-lot-of-progress-with-zelensky,Trump says he ‘made a lot of progress’ in meeting with Zelensky,Travel expert gives tips for the best deals and destinations in 2026 2:10 Now playing • Source: CNN,2025-12-28 00:00:00,['Steven Kern'],1766983415.6487176,Other,True
https://www.cnn.com/2025/12/28/americas/mexico-train-interoceanic-intl-latam,Mexico train derailment: At least 13 dead after Interoceanic Train derails in Oaxaca,"At least 13 people have died and 98 were injured after a train derailed in Mexico on Sunday, according to the Mexican Navy.
The derailment occurred in Asunción Ixtaltepec, Oaxaca, on the train’s main line between Veracruz and Salina Cruz.
In a statement, the navy said that 36 people required hospital care and the rest sustained minor injuries.
Hundreds of naval personnel and rescue vehicles have been sent to the scene, it said.
Its main line only came into service in 2023, under a new program by then-Mexican president Andrés Manuel López Obrador to promote economic development in southern Mexico and create an alternative to the Panama Canal for cargo transport.",2025-12-28 00:00:00,['Alessandra Freitas'],1766983419.4296563,Other,True
https://www.cnn.com/2025/12/28/world/video/nigerians-message-to-trump-lagos-digvid,Nigerians send message to Trump after US airstrikes,Your effort and contribution in providing this feedback is much appreciated.,2025-12-28 00:00:00,['Melani Bonilla'],1766983425.3485363,Other,True
https://www.cnn.com/2025/12/28/us/video/nj-helicopter-crash-vrtc-digvid,Helicopter crash in New Jersey leaves one dead,"Two helicopters collided midair over southern New Jersey, resulting in one fatality and one person injured, officials said.
President Donald Trump, while voicing confidence at the state of peace discussions, underscored the talks remain highly complex and declined to provide a firm timeline for when they may be resolved.
CNN's Kevin Liptak reports in West Palm Beach, Florida Footage captured the moment a mother carried her child to safety after a 7.0 magnitude earthquake struck Taiwan.
Russia carried out attacks on Ukraine overnight, the day before Ukraine’s President Volodymyr Zelensky is set to meet President Donald Trump in Florida.
A group called Ansar al-Sunnah claimed responsibility for the attack, but Syrian officials have not publicly confirmed their claim.",2025-12-28 00:00:00,['Ileya Robinson-Williams'],1766983428.41258,Other,True
https://www.cnn.com/2025/12/28/world/video/trump-and-zelensky-appear-confident-but-no-major-breakthroughs-digvid-vrtc,"Trump and Zelensky appear confident, but no major breakthroughs in talks","President Donald Trump, while voicing confidence at the state of peace discussions, underscored the talks remain highly complex and declined to provide a firm timeline for when they may be resolved.
CNN's Kevin Liptak reports in West Palm Beach, Florida Footage captured the moment a mother carried her child to safety after a 7.0 magnitude earthquake struck Taiwan.
Iconic French actress Brigitte Bardot passed away on Sunday at the age of 91, according to a statement from her foundation.
Russia carried out attacks on Ukraine overnight, the day before Ukraine’s President Volodymyr Zelensky is set to meet President Donald Trump in Florida.
A group called Ansar al-Sunnah claimed responsibility for the attack, but Syrian officials have not publicly confirmed their claim.",2025-12-28 00:00:00,['Steven Kern'],1766983431.2513552,Other,True
https://www.cnn.com/2025/12/28/us/video/nj-helicopter-crash-digvid,Helicopter crash in New Jersey leaves one dead,Your effort and contribution in providing this feedback is much appreciated.,2025-12-28 00:00:00,['Ileya Robinson-Williams'],1766983437.0288548,Other,True
https://www.cnn.com/2025/12/28/us/video/decades-of-abuse-barry-brock-los-angeles-digvid,Nearly 500 accuse LA OB/GYN of decades of abuse,"Nearly 500 women accuse Dr. Barry Brock of decades of sexual abuse at Cedars-Sinai and his Los Angeles practice, with many saying their complaints were ignored.
Survivors continue to grapple with lasting trauma and barriers to speaking out, as a new California law opens a two-year window for filing sexual assault claims, no matter when the alleged abuse happened.",2025-12-28 00:00:00,['Melani Bonilla'],1766983443.8415768,Other,True
https://www.cnn.com/2025/12/28/us/video/atlanta-journal-constitution-final-print-edition-bill-torpy-intv-freeman-nrtf,The Atlanta Journal-Constitution turns the page on print edition,Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues Ad never loaded Ad prevented/slowed the page from loading Content moved around while ad loaded Ad was repetitive to ads I've seen previously Other issues,2025-12-28 00:00:00,['Danny Freeman'],1766983450.9035833,Other,True
https://www.newschannel5.com/news/state/tennessee/humphreys-county/remembering-2025-16-lives-lost-in-tennessee-explosives-plant-blast,Remembering 2025: 16 lives lost in Tennessee explosives plant blast,"HUMPHREYS CO., Tenn. (WTVF) — An blast at an explosives manufacturing plant in October killed 16 workers and left a small Tennessee community grappling with one of the most devastating workplace tragedies in recent memory.
In this small community, the investigation was deeply personal.
""We may not have known that individual personally, but in some form or fashion we do know their family or extended family.
It's just small county rural America—where everybody knows each other and we want to take care of each other,"" Davis said.
NewsChannel 5 Investigates uncovered that AES held licenses with the state fire marshal's office to buy and deal with explosives.",2025-12-26 17:30:00-06:00,"['Amanda Roberts', 'amanda-roberts']",1766983457.2656977,Other,True
https://www.cbsnews.com/newyork/news/newark-liberty-airport-terminal-b-and-c-measles-exposure/,N.J. health officials warn of potential measles exposures at Newark Liberty Airport. Here's what we know.,"New Jersey state health officials are warning of potential measles exposures at Newark Liberty International Airport.
The Department of Health said it is working with local health officials on contact tracing and to notify people who might have been exposed.
Read more: 20 more measles cases found in Rockland County, New York, as health leaders urge getting vaccinated Measles symptoms Measles becomes airborne and spreads when a sick person coughs or sneezes.
The virus can remain in the air for two hours after an infected person was present, according to county health officials.
They usually appear 10-12 days after exposure, but can occur within a week or up to three weeks later, health officials say.",2025-12-27 19:42:00-05:00,['Jeff  Capellini'],1766983461.9642403,Other,True
https://www.wtvr.com/news/local-news/dead-birds-mystery-hoskins-creek-bridge-tappahannock-dec-27-2025,Dozens of dead birds found on Tappahannock bridge prompt state wildlife investigation,"TAPPAHANNOCK, Va. — Dozens of birds were found dead in Tappahannock on Saturday morning, prompting a state wildlife investigation into the incident.
""Man, it is dead birds everywhere out here,"" Wayne Veney Jr. said in a video posted to Facebook around 8:50 a.m. ""These jokers is bleeding from the mouth.""
Tappahannock Police posted on social media that they were ""aware of multiple birds in the roadway"" and urged anyone who sees ""a mass of birds dead"" to avoid contact with them and contact state wildlife officials.
State wildlife officials warned against picking up or handling sick or dead wild birds.
Anyone who sees any of the following should call the Virginia Wildlife Conflict Helpline at 1-855-571-9003 or email wildlifehealth@dwr.virginia.gov.",2025-12-27 21:52:50-05:00,['WTVR CBS 6 Web Staff'],1766983466.7090592,Other,True
https://www.wdbj7.com/2025/12/26/five-year-old-raises-over-2000-patrick-county-animal-shelter/,"Five-year-old raises over $2,000 for Patrick County Animal Shelter","STUART, Va. (WDBJ) - A five-year-old in Patrick County is doing his part to help animals in need this holiday season.
Noah Beasley and his family are raising money for the Patrick County Animal Shelter.
I want them to have a Merry Christmas too,” said Noah Beasley, a five-year-old boy who lives in Patrick County.
For the second year in a row, Noah Beasley and his family have been raising money for the Patrick County Animal Shelter in the month of December.
She said he’s chosen the animal shelter two years in a row.",2025-12-26 00:00:00,['Colby Johnson'],1766983473.0378733,Other,True
https://wtop.com/fairfax-county/2025/12/their-son-died-of-a-fentanyl-overdose-now-fairfax-co-parents-can-finally-start-grieving/,Former JMU student sentenced for selling fentanyl that killed Fairfax Co. teen in 2023,"But years later, Sean, Afrodita and dozens of Cayden’s friends packed a Harrisonburg, Virginia, federal courtroom, as two people who admitted distributing the fentanyl that killed him were sentenced to over a decade behind bars.
It’s just been exhausting.” But last week, a federal judge sentenced 24-year-old Liam Conaway to 20 years in a federal prison.
Conaway was a student at James Madison University, and prosecutors said Cayden and Conaway had consumed pills together during Conaway’s school break from JMU.
On Jan. 27, 2023, court documents said Cayden sent Conaway $105 on Venmo to pay for the drugs.
The pills, documents said, were designed to look like 30 mg Percocet pills but were counterfeit and contained fentanyl.",2025-12-24 02:49:29+00:00,['Scott Gelman'],1766983478.7570562,Other,True
https://abc7ny.com/post/off-duty-nypd-officer-saves-neighbors-choking-baby-girl-elmont-long-island/18320349/,Off-duty NYPD officer saves neighbor's choking baby girl on Long Island,"ELMONT, Long Island (WABC) -- An off-duty NYPD officer jumped into action to save a choking baby's life after his neighbor ran to him frantically for help.
Surveillance video captured the desperate measures to save the 1-year-old girl who was lifeless in her mother's arms on Dec. 7.
NYPD officer Freddy Cerpa believes he was in the right place at the right time.
""I immediately reached out, grabbed the baby, began back slaps,"" Cerpa said.
""Choking is one of the leading causes of death in infants and children,"" said Sean McNerney with the American Red Cross.",2025-12-26 22:45:15+00:00,['Crystal Cranmore'],1766983485.4368286,Other,True
https://abc11.com/post/wendell-nc-woman-fatima-velazquez-antonio-shares-experience-immigration-detention-center-being-released/18325381/,Woman shares experience at Georgia immigration detention center month after she returns to NC,"WENDELL, N.C. (WTVD) -- A Wendell woman, detained by Border Patrol for more than a month, is sharing her experience at an immigration detention center after being released earlier this week.
For the last month, she stayed at a detention center in Georgia.
ABC11 asked Velazquez whether she received any explanation as to why she was detained.
For the last month, Velazquez said she spent 24 hours a day in a room with 60 other women.
She said seeing the support from people in Wake County also helped her get through her time at the detention center, including a rally held by neighbors and elected leaders calling for her release.",2025-12-28 04:26:00+00:00,['Jon Dowding'],1766983490.0664968,Other,True
https://www.wmar2news.com/news/region/harford-county/harford-county-detention-center-inmate-dies-after-series-of-cardiac-emergencies,Harford County Detention Center inmate dies after series of cardiac emergencies,"HARFORD COUNTY, Md.
— An inmate at the Harford County Detention Center has died following multiple cardiac-related emergency hospital visits, authorities say.
George Kenney, 69, was booked into the detention center on November 1 to serve an 18-month sentence for driving while impaired, stemming from charges filed August 11.
The Harford County Sheriff's Office Criminal Investigation Division launched an investigation into Kenney's death, with support from the Forensic Services Unit.
Officials say Kenney's death was the only in-custody death at the Harford County Detention Center in 2025.",2025-12-27 18:58:56-05:00,"['Dominick Philippe-Auguste', 'dominick-philippe-auguste']",1766983493.475221,Other,True
https://www.cbsnews.com/texas/news/texas-man-recounts-confrontation-with-a-stranger-faced-with-a-rifle-in-chick-fil-a-parking-lot/?intcid=CNM-00-10abd1h,"Texas man recounts confrontation with a stranger, faced with a rifle in Chick-fil-A parking lot","A confrontation, racist statements and an assault rifle were captured on video in East Texas last week.
So, I just pulled up and pulled into a parking spot, not knowing it was a handicap parking spot,"" he said.
McGaha said he had just gotten his order when a stranger walked up to his vehicle and reached inside his vehicle.
The stranger also made racist statements, which McGaha said were because he was parked in a handicapped space.
Henderson Police told CBS News Texas they are investigating the report made by McGaha.",2025-12-27 22:25:00-06:00,"['J.D.  Miles', 'Nathalie Marie Palacios']",1766983498.7479966,Other,True
